2.500000000000000000e+01;2.700000000000000000e+01;3.000000000000000000e+00
5.200000000000000000e+01;7.300000000000000000e+01;7.800000000000000000e+01
8.900000000000000000e+01;2.500000000000000000e+01;2.600000000000000000e+01
