2.670000000000000000e+02;-4.881000000000000227e+02;8.620000000000000284e+01
2.670000000000000000e+02;-8.846000000000000227e+02;8.620000000000000284e+01
-2.360999999999999943e+02;-8.846000000000000227e+02;8.620000000000000284e+01
-2.360999999999999943e+02;-4.881000000000000227e+02;8.620000000000000284e+01
2.670000000000000000e+02;-4.881000000000000227e+02;1.625999999999999943e+02
2.670000000000000000e+02;-8.846000000000000227e+02;1.625999999999999943e+02
-2.360999999999999943e+02;-8.846000000000000227e+02;1.625999999999999943e+02
-2.360999999999999943e+02;-4.881000000000000227e+02;1.625999999999999943e+02
